partner_ref,product,carrier,memory,storage,processor,price_new,price_mint,price_good,price_fair,price_broken,url
,samsung-galaxy-s22-ultra,unlocked,,512gb,,,165.0,145.0,105.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,att,,1tb,,,140.0,120.0,80.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,t-mobile,,1tb,,,135.0,115.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,verizon,,1tb,,,85.0,65.0,35.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,unlocked,,1tb,,,170.0,150.0,110.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s23,att,,128gb,,,100.0,80.0,40.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,t-mobile,,128gb,,,100.0,80.0,30.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,verizon,,128gb,,,50.0,30.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,unlocked,,128gb,,,150.0,130.0,80.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,att,,256gb,,,115.0,95.0,45.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,t-mobile,,256gb,,,115.0,95.0,45.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,verizon,,256gb,,,65.0,45.0,30.0,16.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23,unlocked,,256gb,,,165.0,145.0,95.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23
,samsung-galaxy-s23-fe,att,,128gb,,,35.0,25.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,t-mobile,,128gb,,,35.0,25.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,verizon,,128gb,,,35.0,25.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,unlocked,,128gb,,,95.0,85.0,55.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,att,,256gb,,,45.0,35.0,15.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,t-mobile,,256gb,,,45.0,35.0,15.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,verizon,,256gb,,,45.0,35.0,15.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-fe,unlocked,,256gb,,,105.0,95.0,65.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-fe
,samsung-galaxy-s23-plus,att,,256gb,,,185.0,155.0,90.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,t-mobile,,256gb,,,110.0,80.0,45.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,verizon,,256gb,,,110.0,80.0,45.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,unlocked,,256gb,,,215.0,185.0,130.0,80.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,att,,512gb,,,210.0,180.0,115.0,65.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,t-mobile,,512gb,,,135.0,105.0,65.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,verizon,,512gb,,,135.0,105.0,65.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-plus,unlocked,,512gb,,,240.0,210.0,155.0,85.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-plus
,samsung-galaxy-s23-ultra,att,,256gb,,,180.0,140.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,t-mobile,,256gb,,,155.0,115.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,verizon,,256gb,,,155.0,115.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,unlocked,,256gb,,,230.0,190.0,130.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,att,,512gb,,,200.0,160.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,t-mobile,,512gb,,,175.0,135.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,verizon,,512gb,,,175.0,135.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,unlocked,,512gb,,,250.0,210.0,150.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,att,,1tb,,,240.0,200.0,140.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,t-mobile,,1tb,,,215.0,175.0,115.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,verizon,,1tb,,,215.0,175.0,115.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s23-ultra,unlocked,,1tb,,,290.0,250.0,190.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s23-ultra
,samsung-galaxy-s24,att,,128gb,,,155.0,125.0,70.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,t-mobile,,128gb,,,150.0,120.0,65.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,verizon,,128gb,,,150.0,120.0,65.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,unlocked,,128gb,,,230.0,200.0,145.0,80.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,att,,256gb,,,185.0,155.0,100.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,t-mobile,,256gb,,,180.0,150.0,95.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,verizon,,256gb,,,180.0,150.0,95.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24,unlocked,,256gb,,,260.0,230.0,175.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24
,samsung-galaxy-s24-fe,att,,128gb,,,95.0,65.0,20.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,t-mobile,,128gb,,,75.0,45.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,verizon,,128gb,,,75.0,45.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,unlocked,,128gb,,,190.0,160.0,100.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,att,,256gb,,,115.0,85.0,40.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,t-mobile,,256gb,,,95.0,65.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,verizon,,256gb,,,95.0,65.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-fe,unlocked,,256gb,,,210.0,180.0,120.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-fe
,samsung-galaxy-s24-plus,att,,256gb,,,200.0,160.0,85.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,t-mobile,,256gb,,,175.0,135.0,60.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,verizon,,256gb,,,125.0,85.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,unlocked,,256gb,,,275.0,235.0,160.0,80.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,att,,512gb,,,240.0,200.0,125.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,t-mobile,,512gb,,,215.0,175.0,100.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,verizon,,512gb,,,165.0,125.0,50.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-plus,unlocked,,512gb,,,315.0,275.0,200.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-plus
,samsung-galaxy-s24-ultra,att,,256gb,,,320.0,270.0,210.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,t-mobile,,256gb,,,280.0,230.0,170.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,verizon,,256gb,,,280.0,230.0,170.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,unlocked,,256gb,,,410.0,360.0,300.0,150.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,att,,512gb,,,340.0,290.0,225.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,t-mobile,,512gb,,,300.0,230.0,175.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,verizon,,512gb,,,300.0,230.0,175.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,unlocked,,512gb,,,430.0,380.0,320.0,160.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,att,,1tb,,,400.0,350.0,290.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,t-mobile,,1tb,,,350.0,310.0,250.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,verizon,,1tb,,,360.0,310.0,250.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s24-ultra,unlocked,,1tb,,,490.0,440.0,380.0,170.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s24-ultra
,samsung-galaxy-s25,att,,128gb,,,225.0,195.0,135.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,t-mobile,,128gb,,,200.0,170.0,110.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,verizon,,128gb,,,80.0,60.0,50.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,unlocked,,128gb,,,300.0,270.0,210.0,80.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,att,,256gb,,,265.0,235.0,175.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,t-mobile,,256gb,,,240.0,210.0,150.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,verizon,,256gb,,,80.0,70.0,50.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25,unlocked,,256gb,,,340.0,310.0,250.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25
,samsung-galaxy-s25-fe,att,,128gb,,,170.0,140.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,t-mobile,,128gb,,,150.0,120.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,verizon,,128gb,,,180.0,140.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,unlocked,,128gb,,,245.0,215.0,80.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,att,,256gb,,,190.0,160.0,70.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,t-mobile,,256gb,,,170.0,140.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,verizon,,256gb,,,200.0,160.0,70.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-fe,unlocked,,256gb,,,265.0,235.0,105.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-fe
,samsung-galaxy-s25-plus,att,,256gb,,,415.0,265.0,250.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,t-mobile,,256gb,,,350.0,310.0,225.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,verizon,,256gb,,,160.0,130.0,50.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,unlocked,,256gb,,,440.0,410.0,290.0,80.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,att,,512gb,,,385.0,325.0,275.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,t-mobile,,512gb,,,360.0,300.0,250.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,verizon,,512gb,,,210.0,170.0,110.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-plus,unlocked,,512gb,,,460.0,400.0,350.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-plus
,samsung-galaxy-s25-ultra,att,,256gb,,,470.0,410.0,340.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,t-mobile,,256gb,,,420.0,360.0,290.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,verizon,,256gb,,,150.0,110.0,70.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,unlocked,,256gb,,,570.0,510.0,440.0,150.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,att,,512gb,,,495.0,435.0,365.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,t-mobile,,512gb,,,445.0,385.0,315.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,verizon,,512gb,,,205.0,165.0,125.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,unlocked,,512gb,,,595.0,535.0,465.0,160.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,att,,1tb,,,545.0,485.0,415.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,t-mobile,,1tb,,,495.0,435.0,365.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,verizon,,1tb,,,255.0,215.0,150.0,70.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-ultra,unlocked,,1tb,,,645.0,585.0,515.0,170.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-ultra
,samsung-galaxy-s25-edge,att,,256gb,,,225.0,185.0,135.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,t-mobile,,256gb,,,250.0,210.0,160.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,verizon,,256gb,,,200.0,160.0,110.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,unlocked,,256gb,,,350.0,310.0,260.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,att,,512gb,,,250.0,210.0,160.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,t-mobile,,512gb,,,275.0,235.0,185.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,verizon,,512gb,,,225.0,185.0,135.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s25-edge,unlocked,,512gb,,,375.0,335.0,285.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s25-edge
,samsung-galaxy-s26,att,,256gb,,,375.0,320.0,240.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26
,samsung-galaxy-s26,t-mobile,,256gb,,,350.0,295.0,215.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26
,samsung-galaxy-s26,unlocked,,256gb,,,450.0,395.0,315.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26
,samsung-galaxy-s26-plus,att,,256gb,,,425.0,355.0,265.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-plus
,samsung-galaxy-s26-plus,t-mobile,,256gb,,,400.0,330.0,240.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-plus
,samsung-galaxy-s26-plus,unlocked,,256gb,,,500.0,430.0,340.0,120.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-plus
,samsung-galaxy-s26-plus,att,,512gb,,,465.0,395.0,305.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-plus
,samsung-galaxy-s26-plus,t-mobile,,512gb,,,440.0,370.0,280.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-plus
,samsung-galaxy-s26-plus,unlocked,,512gb,,,540.0,470.0,380.0,130.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-plus
,samsung-galaxy-s26-ultra,att,,256gb,,,550.0,460.0,340.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,t-mobile,,256gb,,,500.0,410.0,290.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,verizon,,256gb,,,500.0,410.0,290.0,90.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,unlocked,,256gb,,,650.0,560.0,440.0,140.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,att,,512gb,,,590.0,500.0,380.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,t-mobile,,512gb,,,540.0,450.0,335.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,verizon,,512gb,,,540.0,450.0,335.0,100.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,unlocked,,512gb,,,690.0,600.0,480.0,150.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,att,,1tb,,,630.0,540.0,420.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,t-mobile,,1tb,,,580.0,490.0,370.0,110.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,verizon,,1tb,,,580.0,490.0,370.0,85.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-s26-ultra,unlocked,,1tb,,,730.0,640.0,520.0,160.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s26-ultra
,samsung-galaxy-z-flip4,att,,128gb,,,85.0,65.0,35.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,t-mobile,,128gb,,,85.0,65.0,35.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,verizon,,128gb,,,75.0,55.0,35.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,unlocked,,128gb,,,115.0,95.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,att,,256gb,,,95.0,75.0,45.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,t-mobile,,256gb,,,95.0,75.0,45.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,verizon,,256gb,,,75.0,55.0,35.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,unlocked,,256gb,,,125.0,105.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,att,,512gb,,,90.0,70.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,t-mobile,,512gb,,,80.0,60.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,verizon,,512gb,,,95.0,75.0,35.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip4,unlocked,,512gb,,,130.0,110.0,70.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip4
,samsung-galaxy-z-flip5,att,,256gb,,,165.0,125.0,65.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,t-mobile,,256gb,,,155.0,115.0,55.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,verizon,,256gb,,,40.0,30.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,unlocked,,256gb,,,215.0,175.0,115.0,55.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,att,,512gb,,,185.0,155.0,95.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,t-mobile,,512gb,,,175.0,145.0,85.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,verizon,,512gb,,,50.0,40.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip5,unlocked,,512gb,,,235.0,205.0,145.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip5
,samsung-galaxy-z-flip6,att,,256gb,,,250.0,200.0,145.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,t-mobile,,256gb,,,240.0,190.0,135.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,verizon,,256gb,,,105.0,55.0,40.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,unlocked,,256gb,,,290.0,240.0,185.0,60.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,att,,512gb,,,270.0,220.0,165.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,t-mobile,,512gb,,,260.0,210.0,155.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,verizon,,512gb,,,125.0,75.0,50.0,40.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip6,unlocked,,512gb,,,310.0,260.0,205.0,70.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip6
,samsung-galaxy-z-flip7,att,,256gb,,,360.0,320.0,250.0,50.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7,t-mobile,,256gb,,,360.0,320.0,250.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7,verizon,,256gb,,,200.0,160.0,90.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
,samsung-galaxy-z-flip7,unlocked,,256gb,,,435.0,395.0,325.0,70.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-z-flip7
